datum,imputerad,lower_95,upper_95
2025-03-07,3.7451777631750183,3.471495085006131,4.0188604413439055
2025-03-21,3.743999058854705,3.5405108421005833,3.947487275608827
2025-04-18,3.720884156055891,3.542352084190388,3.899416227921394
2025-05-02,3.6989479575773907,3.4987566323555805,3.899139282799201
2025-05-16,3.67701175909889,3.4987053629271285,3.855318155270652
2025-06-13,3.633858951249881,3.483113517639972,3.78460438485979
2025-07-11,3.759439666093966,3.6087176929509965,3.910161639236936
2025-08-08,3.874347885833087,3.7050334944259746,4.0436622772402
2025-08-22,3.842458781357614,3.6730946570446346,4.011822905670593
2025-09-19,3.831722471728472,3.662408036480768,4.001036906976176
2025-10-03,3.8528752665748027,3.6837425073784202,4.022008025771186
